codigomex2,nombre,serving_size,kcal,carbohydrate,total_fat,protein,fiber,calcium,iron,ironhem,ironnohem,zinc,vit_c,thiamin,riboflavin,niacin,panto_acid,vit_b6,folic_acid,food_folate,folate_dfe,vit_b12,vit_a_rae,vit_e,vit_d_iu,vit_k,fa_sat,fa_mono,fa_poly,chole,sugars
10059,LECHE SABORIZADA ALPURA VAQUITAS 250mL,100 g,54.56,7.17,1.54,2.95,0,104.67,0.9,,,4.51,3.33,0.04,0.06,0.61,0.23,0.06,4,5,11.8,0.53,35.53,0.64,27.2,2.08,1.01,0.56,0.073,8,0
10060,LECHE HERSHEY'S COOKIES 'N' CREME 236 ML,100 g,58.78,9.66,1.02,2.71,0.42,158.89,0.02,,,1.7,0.02,0.28,0.28,0.09,0.36,0.04,0,5,5,0.53,61.36,0.62,22.32,2.08,0.72,0,0,8,0
10061,LECHE SABORIZADA SANTA CLARA TODOS SABORES- ENVASE DE PLÁSTICO 240mL,100 g,73.27,11.46,1.74,2.95,0,135.79,0.61,,,1.04,0.2,0.04,0.19,0.13,0.36,0.19,20.12,5,39.2,0.53,57.95,0.03,22.72,2.08,0.99,0.56,0.073,8,0
10062,LECHE SABORIZADA SANTA CLARA TODOS SABORES-TETRAPACK 240mL,100 g,74.3,11.74,1.75,2.91,0,135.79,0.61,,,1.04,0.2,0.04,0.19,0.13,0.36,0.19,20.12,5,39.2,0.53,57.95,0.03,22.72,2.08,1.07,0.56,0.073,8,0
10063,"LECHE SEMIDESCREMADA, FLUIDA",100 g,47.5,4.75,1.62,3.04,0,112.47,0.02,0,0.02,0.48,0.2,0.04,0.19,0.09,0.36,0.04,0.63,5,6.07,0.53,58.13,0.03,25.59,0.2,1.04,0.46,0.04,8,0
10064,"LECHE SIN COLESTEROL, FLUIDA",100 g,50.83,4.79,2.12,3.12,5.12,110,,,,,,,,,,,40.13,,68.22,,,,25.6,,0.75,0.55,0.6,0,0
10065,"LECHE SVELTY, HIDRATADA (FLUIDA)",100 g,47.8,8.8,0.2,2.7,0,243,2.3,0,2.3,0.45,12,0.05,0.18,0.9,0.25,0.05,62,6,111.4,0.25,44.3,2.45,40,5.5,0,0.065,0.009,2,0
10066,"LECHE SVELTY, POLVO",100 g,404.16,55.94,11.55,19.05,0,1800,16,0,16,4.08,90,0.4,1.4,6.5,1.8,0.36,5,50,58.5,1.8,328,18,44,41.5,0,0.17,0.02,20,0
10067,"LECHE, ALPURA",100 g,62.19,4.79,3.42,3.13,0,110,,,,,,,,,,,,,,,60,,25,,1.84,,,,0
10068,"LECHE, ALPURA DESLACTOSADA",100 g,46.48,4.65,1.74,3.03,0,106.69,,,,,,,,,,,,,,,60,,25,,1.13,,,,0
10069,"LECHE, ALPURA LIGHT",100 g,42.19,5.04,1,3.25,0,115.76,,,,,,,,,,,40,,68,,60,,25,,0.65,,,,0
10070,"LECHE, FRESCA DE VACA",100 g,60.62,4.65,3.31,3.03,0,106.69,,,,,,,,,,,,,,,60,,25.6,,2.14,,,,0
10071,"LECHE, LALA",100 g,60.9,4.8,3.24,3.12,0,122.4,,,,,,,,,,,,,,,66.4,,20,,2,,,,0
10072,"LECHE, LALA EXTRA CALCIO DESLACTOSADA",100 g,50.05,5.47,1.55,3.53,0,171.48,,,,,,,,,,,,,,,66.4,,20,,0.97,,,,0
10073,"LECHE, LALA LIGHT DESLACTOSADA",100 g,36,4.8,0.48,3.21,0,103.2,,,,,,,,,,,,,,,66.4,,20,,0.32,,,,0
10074,"LECHE, NUTRILECHE",100 g,56.14,5.35,2.91,2.13,0,79.53,0.34,,,,,92,84,,0.33,,,,,,66.4,,94,,1.51,,,,0
10075,"LECHE, SANTA CLARA",100 g,61.4,5.6,3,3,0,119.6,,,,,,,,,,,,,,,,,20,,1.84,,,,0
10076,MEDIA CREMA,100 g,131,4.3,11.5,3.13,0,107,0.05,,,0.39,0.9,0.03,0.19,0.11,0.54,0.05,0,3,3,0.19,97,0,2,1.3,7.032,3.32,0.554,35,0
10077,NATA DE LECHE,100 g,340,2.84,36.08,2.84,0,66,0.1,0,0.1,0.24,0.6,0.02,0.19,0.06,0.5,0.04,0,4,4,0.16,411,0.92,64,3.2,23.03,9.1,1.57,113,0
10078,QUESO (PROMEDIO),100 g,307.12,3.67,23.66,19.84,0.2,555.31,0.74,0,0.74,2.53,0.1,0.03,0.34,0.2,0.45,0.08,3.33,14.29,19.95,1.12,185.25,0.28,46.2,2.17,14.891,6.749,0.888,106.424,0
10079,QUESO AÑEJO TIPO COTIJA,100 g,374,4.63,29.34,25.07,0,680,0.47,0,0.47,2.94,0,0.02,0.21,0.03,0.25,0.05,1,1,2.7,1.38,63,0.26,22,2.5,19.03,8.53,0.9,105,0
10080,QUESO ASADERO,100 g,356,2.87,23,24,0,661,0.51,0,0.51,3.02,0,0.02,0.22,0.18,0.23,0.05,0,8,8,1,55,0.24,21,2.4,17.94,8.04,0.85,105,0
10081,QUESO BLUE CHEESE,100 g,353,2.34,28.74,21.4,0,528,0.31,,,2.66,0,0.03,0.38,1.02,1.73,0.17,0,36,36,1.22,198,0.25,21,2.4,18.669,7.778,0.8,75,0
10082,QUESO BRIE,100 g,334,0.45,27.68,20.75,0,184,0.5,,0.5,2.38,0,0.07,0.52,0.38,0.69,0.23,,,,1.65,174,0.24,20,2.3,17.41,8.013,0.826,100,0
10083,QUESO BRIE,100 g,334,0.45,27.68,20.75,0,184,0.5,,,2.38,0,0.07,0.52,0.38,0.69,0.23,0,65,65,1.65,174,0.24,20,2.3,17.41,8.013,0.826,100,0
10084,QUESO CAMEMBERT,100 g,301.46,5.39,23.36,17.6,0,360,0.3,0,0.3,2.38,0,0.03,0.49,0.6,1.36,0.23,2,62,65.4,1.3,252,0.21,16,2,14.26,5.75,0.45,72,0
10085,QUESO CHEDDAR,100 g,393.24,1.85,32.31,23.71,0.01,2085.52,0.7,0,0.7,3.64,0,0.03,0.38,0.1,0.41,0.07,18,27,57.6,0.83,235.63,0.71,24,2.4,20.45,10.04,0.47,101.83,0
10086,QUESO CHEDDAR BAJO EN GRASA,100 g,173,1.91,7,24.35,0,415,0.42,,,1.82,0,0.01,0.22,0.05,0.18,0.05,0,11,11,0.49,60,0.06,5,0.6,4.342,2.082,0.222,21,0
10087,QUESO CHEDDAR BAJO EN SODIO,100 g,398,1.91,32.62,24.35,0,703,0.72,,,3.09,0,0.02,0.38,0.09,0.31,0.08,0,18,18,0.83,264,0.28,24,2.7,20.768,9.189,0.972,100,0
10088,QUESO CHIHUAHUA,100 g,337.61,2.48,27.33,20.41,0,866.66,0.47,0,0.47,3.5,0,0.02,0.23,0.15,0.28,0.06,2,2,5.4,1.03,65,0.26,20,2.5,15.64,8.44,0.89,105,0
10089,QUESO COTTAGE,100 g,89.89,2.63,3.63,11.22,0,72.12,0.2,0,0.2,0.4,0,0,0.2,0.1,0.56,0.1,0,12,12,0.7,21,0.08,4,0,2.5,0.55,0.06,8,0
10090,QUESO COTTAGE BAJO EN GRASA,100 g,76,4.2,1.2,12.1,0,61,0.14,0,0.14,0.38,0,0,0.2,0.1,0.22,0.1,0,12,12,0.6,11,0.01,0,0.1,0.91,0.29,0.03,4,0
10091,QUESO CREMA,100 g,296.83,4.75,29.25,6.37,0.08,72.09,0.11,0,0.11,0.5,0,0.02,0.23,0.09,0.52,0.06,0,9,9,0.22,308,0.86,24,2.1,19.18,8.907,1.483,101,0
10092,"QUESO CREMA O AMERICANO (AMARILLO), LIGHT",100 g,193.33,7.66,12.99,11.33,0.33,1140,0.63,0,0.63,2.49,0,0.01,0.23,0.08,0.4,0.05,0,8,8,1.5,20.28,0.8,300,2.6,8.66,3.16,0.5,77,0
10093,QUESO FETA,100 g,265,3.88,21.49,14.21,0,493,0.65,,,2.88,0,0.15,0.84,0.99,0.97,0.42,0,32,32,1.69,125,0.18,16,1.8,13.3,4.623,0.591,89,0
10094,QUESO FRESCO DE CABRA,100 g,292.43,6.31,20.7,15.43,0.25,134.58,0.1,0,0.1,0.92,0,0.07,0.38,0.43,0.68,0.25,0,12,12,0.19,407,0.18,20,1.8,16.61,4.807,0.501,46,0
10095,QUESO GOUDA,100 g,361.52,1.12,29.44,21.89,0,660,0.2,0,0.2,3.9,0,0.03,0.33,0.1,0.34,0.08,21,21,56.7,1.54,174,0.24,20,2.3,19.21,6.39,0.26,114,0
10096,QUESO GRUYERE,100 g,413,0.36,32.34,29.81,0,1011,0.17,,,3.9,0,0.06,0.28,0.11,0.56,0.08,0,10,10,1.6,271,0,24,2.7,18.913,10.043,1.733,110,0
10097,QUESO HOLANDES,100 g,400,8.1,26,35.5,0,829,1.7,0,1.7,2.96,0,0.06,0.61,0.1,0.22,0.06,0,12.64,12.64,1.22,243,0.24,20,2.3,19.5,8.125,0.4,185,0
10098,QUESO MANCHEGO,100 g,332.44,0.86,27,21.5,0,724.45,0.8,0,0.8,3.5,,0.03,0.3,0.7,0.21,0.08,20,20,54,,288,,24,,17.83,9.14,0.74,95,0
10099,QUESO MOZZARELLA,100 g,293.22,3.32,21.2,22.33,0.16,610.83,0.4,0,0.4,2.9,0,0.03,0.28,0.1,0.14,0.04,0,7,7,2.3,179,0.19,16,2.3,12.88,5.13,0.11,0.77,0
10100,QUESO OAXACA,100 g,280.11,3.41,20.75,20.79,0,537.4,3.3,0,3.3,,0,0.09,0.73,0.2,,,,8,8,,271,,,,12.93,4.5,1.4,105,0
10101,QUESO OAXACA LIGHT,100 g,217.5,2,13.5,22,0,255.55,3.3,0,3.3,,0,0.09,0.73,0.2,,,,,,,271,,,,8.76,2.84,0.23,30.11,0
10102,"QUESO PANELA O FRESCO, DE VACA",100 g,320.2,5.36,22.49,19.51,0.1,453.83,2.6,0,2.6,2.58,0,0.08,0.49,0.2,0.36,0.08,,7,7,1.68,224,0.37,108,1,13.72,5.38,0,105,0
10103,QUESO PARMESANO (DURO),100 g,392.85,3.35,27.34,33.07,0.48,1080,0.8,0,0.8,2.75,0,0.04,0.33,0.3,0.45,0.09,7,7,18.9,1.2,318,0.22,20,1.7,18.21,7.77,0,68,0
10104,QUESO PARMESANO RALLADO,100 g,420,13.91,27.84,28.42,0,853,0.49,,,4.2,0,0.03,0.36,0.08,0.45,0.08,0,6,6,1.4,262,0.53,21,1.7,15.731,7.13,1.386,86,0
10105,QUESO PASTEURIZADO AMERICANO (FORTIFICADO CON VITAMINA D),100 g,376,1.6,31.2,22.2,0,616,0.4,0,0.4,2.99,0,0.03,0.35,0.1,0.4,0.07,8,8,21.6,0.69,290,0.8,301,3.4,19.69,7.51,0.61,94,0
10106,QUESO PASTEURIZADO SUIZO,100 g,334,2.1,25.01,24.73,0,772,0.61,0,0.61,3.61,0,0.01,0.28,0.04,0.26,0.04,0,6,6,1.23,198,0.34,18,2.2,16.05,7.05,0.62,85,0
10107,QUESO PHILADELPHIA,100 g,300,4.2,29.2,1.5,0.4,97,0.11,,,0.5,0,0.02,0.23,0.09,0.52,0.06,0,9,9,0.22,308,0.86,0,2.1,20.7,8.907,1.483,101,0
10108,QUESO PIMIENTO,100 g,375,1.73,31.2,22.13,0.1,614,0.42,0,0.42,2.98,2.3,0.03,0.35,0.08,0.49,0.07,0,8,8,0.7,244,0.29,22,2.9,19.66,8.94,0.99,94,0
10109,QUESO PROVOLONE,100 g,351,2.14,26.62,25.58,0,756,0.52,,,3.23,0,0.02,0.32,0.16,0.48,0.07,0,10,10,1.46,236,0.23,20,2.2,17.078,7.393,0.769,69,0
10110,QUESO RICOTTA,100 g,150,7.27,10.18,7.54,0,206,0.13,,,0.53,0,0.01,0.3,0.14,0.46,0.1,0,4,4,0.85,120,0.11,10,1.1,6.42,2.659,0.445,49,0
10111,QUESO RICOTTA BAJO ENGRASA,100 g,138,5.14,7.91,11.39,0,272,0.44,,,1.34,0,0.02,0.19,0.08,0.24,0.02,0,13,13,0.29,107,0.07,6,0.7,4.927,2.314,0.26,31,0
10112,QUESO SUIZO,100 g,374,3.4,27.4,28.4,0,961,0.2,0,0.2,3.9,0,0.02,0.37,0.1,0.35,0.08,6,10,20.2,1.68,253,0.6,0,1.4,17.78,6.02,0.62,92,0
10113,QUESO TIPO PANELA SEMIBLANDO OREADO,100 g,278,2.5,18,26.5,0,686,2.6,0,2.6,,0,0.08,0.49,0.2,,,,,,,50,,27.12,,13.5,4.5,0.2,105,0
10114,QUESO TIPO ROQUEFORT,100 g,366.5,1,31.3,20.25,0,315,0.5,0,0.5,2.08,0,0.03,0.01,1.2,1.73,0.1,50,49,134,1.2,372,,21.16,,19.26,7.46,0.62,90,0
10115,REQUESON (PROMEDIO),100 g,161,10,8,12.3,0,92,0.5,0,0.5,0.5,0,0.07,0.22,0.2,0.21,0.01,0,9,9,0.5,120,0.11,10,1.1,6.3,1.8,0.2,25,0
10116,SOFUL PARA BEBER (TODOS SABORES),100 g,45.33,7.66,0.38,2.86,0,143.56,,,,,,,,,,,,,,,,1.1,88,,,,,,0
10117,"SOFUL, TIPO YOGURT (TODOS SABORES)",100 g,45.33,7.66,0.38,2.86,,143.56,,,,,,,,,,,,,,,,1.17,44,,0.24,,,,0
10118,YAKULT,100 g,68.75,15.87,0.05,1.25,,45,,,,,,,,,,,,,,,,,,,0.03,,,,0
10119,YAKULT 40 LT LIGHT (SIN AZUCAR),100 g,37.5,10.5,0.05,1.25,3.5,45,,,,,,,,,,,,,,,,,,,,,,,0
10120,"YOGUR DE VASO BAJO EN GRASA O LIGHT NATURAL O CON FRUTA, ALPURA YOGUR NATURAL SIN AZUCAR 150g",100 g,73,5.5,4,3.8,0,,0.12,,,0.67,1.1,0.03,0.16,0.09,,0.04,0,8,8,0.43,2,0,0,0.12,2.6,0.049,0.005,2,0
10121,"YOGUR DE VASO BAJO EN GRASA O LIGHT NATURAL O CON FRUTA, LALA YOGUR NATURAL LIGHT 220g",100 g,46.4,7.88,0,3.68,0,134.8,0.12,,,0.67,1.1,0.03,0.16,0.09,,0.04,0,8,8,0.43,2,0,0,0.12,0.1,0.049,0.005,2,0
10122,"YOGUR DE VASO BAJO EN GRASA O LIGHT NATURAL O CON FRUTA, VITALÍNEA GRIEGO NATURAL 125g",100 g,61.36,4.32,1.52,7.6,0,139.76,0.12,,,0.67,1.1,0.03,0.16,0.09,,0.04,0,8,8,0.43,2,0,0,0.12,0.96,0.049,0.005,2,0
10123,"YOGUR DE VASO BAJO EN GRASA O LIGHT NATURAL O CON FRUTA, VITALÍNEA GRIEGO TODOS LOS SABORES 125g",100 g,69.39,7.65,1.33,6.69,0.4,123.25,0.12,,,0.67,1.1,0.03,0.16,0.09,,0.04,0,8,8,0.43,2,0,0,0.12,0.85,0.049,0.005,2,0
10124,"YOGUR DE VASO BAJO EN GRASA O LIGHT NATURAL O CON FRUTA, VITALINEA SÓLIDO NATURAL 900g",100 g,56.8,7.12,1.44,3.84,0,142.72,0.12,,,0.67,1.1,0.03,0.16,0.09,,0.04,0,8,8,0.43,2,0,0,0.12,0.96,0.049,0.005,2,0
10125,"YOGUR DE VASO BAJO EN GRASA O LIGHT NATURAL O CON FRUTA, VITALINEA SÓLIDO TODOS LOS SABORES 900g",100 g,53.92,7.04,2.19,3.55,0.08,132.24,0.12,,,0.67,1.1,0.03,0.16,0.09,,0.04,0,8,8,0.43,2,0,0,0.12,0.85,0.049,0.005,2,0
10126,"YOGUR DE VASO CON PROBIÓTICOS, ACTIVIA (CIRUELA PASA 900 G)",100 g,87,13.6,1.7,2.5,0.4,100,0,,,0.41,0,0.05,0.23,0.2,0.39,0.05,0,5,5,0.5,46,0.07,0,0.3,0.9,1.265,0.219,10,0
10127,"YOGUR DE VASO CON PROBIÓTICOS, ACTIVIA (FRESA 900 G)",100 g,84,12.7,2.6,2.4,0.3,100,0,,,0.41,0,0.05,0.23,0.2,0.39,0.05,0,5,5,0.5,46,0.07,0,0.3,1.7,1.265,0.219,10,0
10128,"YOGUR DE VASO CON PROBIÓTICOS, ACTIVIA (NATURAL 900 G)",100 g,84,10.6,3.12,3.28,0,118,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.03,0,7,7,0.37,27,0.06,2,0.2,2,0.893,0.092,13,0
10129,"YOGUR DE VASO ENTERO CON FRUTAS, ALPURA (CON FRUTAS, 145g)",100 g,102.92,16.99,2.67,2.83,0.65,94.06,0.07,,,0.41,0.7,0.04,0.23,0.2,0.39,0.05,0,9,9,0.5,31,0.02,0,0,1.71,0.65,0.113,12,0
10130,"YOGUR DE VASO ENTERO CON FRUTAS, LALA (CEREAL, 1Kg)",100 g,89,13,2,3.7,1.4,114,0.07,,,0.41,0.7,0.04,0.23,0.2,0.39,0.05,0,9,9,0.5,31,0.02,0,0,1.4,0.65,0.113,12,0
10131,"YOGUR DE VASO ENTERO CON FRUTAS, LALA (CEREALES, 205g)",100 g,96.8,15.04,2.48,3.52,0.4,120,0.07,,,0.41,0.7,0.04,0.23,0.2,0.39,0.05,0,9,9,0.5,31,0.02,0,0,1.44,0.65,0.113,12,0
10132,"YOGUR DE VASO ENTERO CON FRUTAS, LALA (CREMOSO, FRESA, 125g)",100 g,691.2,15.68,2.32,3.12,0,0,0.07,,,0.41,0.7,0.04,0.23,0.2,0.39,0.05,0,9,9,0.5,31,0.02,0,0,1.33,0.65,0.113,12,0
10133,"YOGUR DE VASO ENTERO CON FRUTAS, SANTA CLARA (MORA AZUL - 125g)",100 g,93.28,16.4,1.6,3.32,0,101.6,0.07,,,0.41,0.7,0.04,0.23,0.2,0.39,0.05,0,9,9,0.5,31,0.02,0,0,0.98,0.65,0.113,12,0
10134,"YOGUR DE VASO ENTERO CON FRUTAS, SVELTY (YOGUR BATIDO O% GRASAS Y AZÚCAR) NATURAL",100 g,55,5,0.41,4.5,0,150,0,,,0.83,0,0.04,0.2,0.11,0.55,0.05,0,11,11,0.53,61,0.01,35,0,0,0,0,3,0
10135,"YOGUR DE VASO ENTERO CON FRUTAS, SVELTY (YOGUR BATIDO O% GRASAS Y AZÚCAR) TODOS LOS SABORES",100 g,55,8.3,0.37,4.5,0,150,0,,,0.83,0,0.04,0.2,0.11,0.55,0.05,0,11,11,0.53,61,0.01,35,0,0,0,0,3,0
10136,"YOGUR DE VASO ENTERO NATURAL, LALA (DESLACTOSADO, 900 g)",100 g,86.96,11.91,3.04,3.48,0,137.17,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.03,0,7,7,0.37,27,0.06,2,0.2,1.74,0.893,0.092,13,0
10137,"YOGUR PARA BEBER BAJO EN GRASA O LIGHT NATURAL O CON FRUTA, SVELTY 0% GRASA, TODOS LOS SABORES 225g",100 g,37.33,4.44,1.02,2.53,0,93.33,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.62,0.107,0.011,2,0
10138,"YOGUR PARA BEBER BAJO EN GRASA O LIGHT NATURAL O CON FRUTA, SVELTY BEBIBLE FIGURA O% 225g",100 g,37.33,4.53,1.02,2.53,0,93.33,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.62,0.28,0.029,4,0
10139,"YOGUR PARA BEBER BAJO EN GRASA O LIGHT NATURAL O CON FRUTA, VITALÍNEA TODOS LOS SABORES 217g",100 g,41.34,5.71,0.97,2.44,0.05,91.98,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.65,0.322,0.033,5,0
10140,"YOGUR PARA BEBER CON PROBIÓTICOS, ACTIMEL FRESA 0% (100g)",100 g,34,4,0.4,2.9,0.05,0,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.2,0.11,0.011,2,0
10141,"YOGUR PARA BEBER CON PROBIÓTICOS, ACTIMEL MULTI FRUTAS (100g)",100 g,79,12.7,1.5,2.9,0,120,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,1,0.412,0.042,6,0
10142,"YOGUR PARA BEBER CON PROBIÓTICOS, ACTIMEL NATURAL (100g)",100 g,73,10.8,1.6,3,0,120,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,1.1,0.44,0.045,6,0
10143,"YOGUR PARA BEBER CON PROBIÓTICOS, ACTIMEL NATURAL 0% (100g)",100 g,28,3.3,0.1,2.8,0,120,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.03,0.11,0.011,2,0
10144,"YOGUR PARA BEBER CON PROBIÓTICOS, ACTIMEL TODOS SABORES (100g)",100 g,60.4,8.74,1.28,2.88,0.05,120,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.77,0.412,0.042,6,0
10145,"YOGUR PARA BEBER CON PROBIÓTICOS, ACTIVIA BEBIBLE (NATURAL 225g)",100 g,70.4,12,1.6,2.5,0.1,97,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,1,0.427,0.044,6,0
10146,"YOGUR PARA BEBER CON PROBIÓTICOS, ACTIVIA BEBIBLE (SEMILLAS SELECTAS, TODOS SABORES 225g)",100 g,78.29,13.59,1.59,2.41,0.24,94.06,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.94,0.427,0.044,6,0
10147,"YOGUR PARA BEBER CON PROBIÓTICOS, ACTIVIA BEBIBLE (SIN AZUCAR SABOR CIRUELA PASA 225g)",100 g,44.3,5.2,1.5,2.6,0.1,99.6,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.9,0.403,0.042,6,0
10148,"YOGUR PARA BEBER CON PROBIÓTICOS, ACTIVIA BEBIBLE (TODOS LOS SABORES 225g)",100 g,81.8,14.7,1.5,2.4,0.2,92.84,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.9,0.403,0.042,6,0
10149,"YOGUR PARA BEBER CON PROBIÓTICOS, BENEGASTRO (NATURAL 240g)",100 g,80.17,15.04,1.33,2,0.04,78.67,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.1,0.366,0.038,5,0
10150,"YOGUR PARA BEBER CON PROBIÓTICOS, BIO4 (FRESA, 120g)",100 g,379.17,13.17,1.33,2.75,0,102.5,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,1,0.366,0.038,5,0
10151,"YOGUR PARA BEBER CON PROBIÓTICOS, BIO4 (NATURAL, 110g)",100 g,75.83,13.17,1.33,2.75,0,102.5,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.83,0.325,0.033,5,0
10152,"YOGUR PARA BEBER CON PROBIÓTICOS, BIO4 BALANCE (TODOS LOS SABORES 250g)",100 g,80.6,14.4,1.46,2.44,1.6,86.8,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.92,0.385,0.04,6,0
10153,"YOGUR PARA BEBER CON PROBIÓTICOS, GASTRO PROTECT (NATURAL, 228g)",100 g,65.79,10.26,1.4,3.07,0,108.3,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.88,0.341,0.035,5,0
10154,"YOGUR PARA BEBER CON PROBIÓTICOS, SVELTY GASTRO PROTECT (NATURAL, 221g)",100 g,67.9,10,1,3,0,12,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,1,0.345,0.036,5,0
10155,"YOGUR PARA BEBER ENTERO CON FRUTA, ALPURA BEBIBLE (CON FRUTAS-DURAZNO, 250g)",100 g,78.67,13.44,1.6,2.44,0,110.4,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,1.04,0.333,0.034,5,0
10156,"YOGUR PARA BEBER ENTERO CON FRUTA, DANUP Q-KIS CREMOSO 220g",100 g,78.9,12.6,1.3,1.7,0,65.6,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.8,0.33,0.034,5,0
10157,"YOGUR PARA BEBER ENTERO CON FRUTA, OIKOS ESTILO GRIEGO BEBIBLE 225g",100 g,80.75,13.02,1.82,3.07,0.22,112.76,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,1.16,0.326,0.034,5,0
10158,"YOGUR PARA BEBER ENTERO CON FRUTA, YOPLAIT BEBIBLE ENTERO CON FRUTAS 242g",100 g,72.93,12.98,1.61,1.61,0,70.66,0.05,,,0.59,0.5,0.03,0.14,0.08,0.39,0.21,0,7,7,0.37,27,0.06,2,0.2,0.99,0.337,0.035,5,0
10159,YOGURT DE FRUTAS (TODOS LOS SABORES),100 g,91.5,14.9,2.17,3.07,0.05,113.57,0.06,0,0.06,0.67,0.6,0.03,0.16,0.09,0.45,0.04,0,9,9,0.43,11,0.02,0,0.1,1.31,1.219,0.181,5,0
10160,YOGURT DE SOYA (TODOS SABORES),100 g,40.46,6.89,0.58,1.4,0.47,25.16,,,,,13.2,,,,,,0,,0,,,,52,,0.2,,,0,0
10161,YOGURT LIGHT (TODOS SABORES),100 g,60.48,9.31,0.84,3.9,0,114.18,0.07,0,0.07,0.82,0.7,0.04,0.18,0.1,0.54,0.05,0,10,10,0.52,131,0.06,0,1.2,0.53,0.387,0.04,6,0
10162,YOGURT NATURAL (LECHE ENTERA),100 g,82.8,11.86,2.63,3.44,0,127.74,0.05,0,0.05,0.59,0.5,0.03,0.14,0.08,0.39,0.03,7,7,18.9,0.37,27,0.06,4,0.2,1.65,0.893,0.092,13,0
10163,YOGURT NATURAL (LECHE SEMIDESCREMADA),100 g,66.18,7.24,1.39,3.77,0,127.03,0.08,0,0.08,0.89,0.8,0.04,0.21,0.11,0.59,0.05,11,11,29.7,0.56,14,0.03,0,0.2,0.9,0.426,0.044,6,0
10164,YOGURT PARA BEBER (TODOS SABORES),100 g,73.7,12.67,1.69,1.96,0,85.77,0.07,0,0.07,0.72,0.7,0.04,0.17,0.09,,0.04,0,9,9,0.46,28,0.08,28,0.3,1.08,0.909,0.11,9,0
10165,YOGURT PARA BEBER LIGHT (TODOS SABORES),100 g,46.25,8.52,0.13,2.79,0,95.89,,,,0.67,0.6,0.03,0.16,0.09,0.45,0.04,20,9,43,0.43,11,1,52,0.1,0.07,0.316,0.033,5,0
11000,ACOCILES,100 g,107,0,1.3,21,0,3250,8.4,3.36,5.04,1.01,0,0,1.02,3.7,0.57,0.08,0,30,30,2.1,8,,,,0.163,0.178,0.313,107,0
11001,CARACOL DE RIO,100 g,90,2,1.4,16.1,0,10,3.5,1.4,2.1,1,0,0.01,0.12,1.4,,0.13,0,6,6,0.5,30,5,0,0.1,0.361,0.259,0.252,50,0
11002,CHAPULINES CRUDOS,100 g,412,,4.71,77.25,11.15,110,40,16,24,90,,,,,,,,,,,,0.73,,,,,,,0
11003,GUSANO AHUAHUTLE (HUEVECILLOS),100 g,286,,3.48,63.8,,104,9.5,0,9.5,,,0.41,0.91,11.4,,,,,,,,,,,,,,,0
11004,GUSANO DE MAGUEY,100 g,190,0,13.7,16.7,0,142,4.3,1.72,2.58,,0,0.42,0.58,3,,,,,,,,,,,,,,,0
11005,JUMILES,100 g,437,0,34.2,32.2,0,78,10.1,4.04,6.06,,,0.32,1.28,3.8,,,,,,,,,,,,,,,0
